itemId	latitude	longitude
25126	38.92	-77.04
25127	40.04	-82.86
25128	40.05	-82.91
25129	9.98	-84.14
25130	34.14	-118.26
25131	9.93	-84.07
25133	9.96	-84.07
25134	-6.25	106.99
25135	-6.24	107.00
25137	19.38	-99.16
25138	49.90	11.11
25139	39.05	-94.59
25140	38.94	-94.53
25141	34.63	135.81
25143	-34.59	-58.38
25144	-23.58	-46.65
25145	-23.60	-46.67
25147	-23.53	-46.95
25148	-23.54	-46.67
25149	21.21	105.80
25150	10.82	106.66
25151	-33.44	-70.64
25152	-33.43	-70.63
25153	41.05	28.99
25154	14.62	121.05
25155	3.13	101.71
25156	4.39	100.97
25157	19.41	-99.17
25159	4.71	-74.03
25160	4.69	-74.03
25161	20.70	-103.38
25164	-33.50	-70.66
25166	0.04	-51.06
25167	0.00	-51.08
25168	35.76	139.36
25169	25.77	-100.11
25170	19.03	-98.20
25171	19.03	-98.21
25172	-22.90	-43.25
25173	40.99	29.03
25175	-33.42	-70.60
25176	47.62	-122.51
25177	47.60	-122.34
25178	47.59	-122.33
25179	28.35	-81.60
25180	-20.84	-49.40
25181	-33.45	-70.57
25182	34.65	135.50
25184	41.11	29.02
25186	19.46	-99.14
25187	-25.29	-57.63
25188	-25.29	-57.63
25189	-25.29	-57.63
25191	-25.27	-57.54
25192	36.31	140.34
25193	-33.44	-70.63
25195	-12.13	-77.03
25196	19.37	-99.26
25198	25.68	-100.35
25199	0.04	-51.05
25202	39.02	-77.07
25203	39.01	-77.07
25204	39.01	-77.07
25205	39.02	-77.07
25206	39.02	-77.07
25207	39.01	-77.07
25208	39.01	-77.07
25209	39.01	-77.07
25210	39.01	-77.07
25212	39.01	-77.07
25215	37.03	27.43
25216	36.11	140.10
25218	34.66	135.15
25219	-26.31	-48.85
25220	3.04	101.46
25221	3.17	101.67
25222	3.04	101.46
25224	-3.75	-38.52
25225	19.40	-99.18
25226	19.43	-99.15
25227	35.69	139.93
25228	10.32	123.93
25230	-23.60	-46.65
25231	-23.68	-46.70
25233	1.30	103.85
25235	35.81	139.38
25236	39.97	-83.03
25237	39.99	-83.07
25238	39.99	-83.01
25239	-25.29	-57.57
25240	13.77	100.67
25242	-23.49	-46.61
25243	19.44	-99.19
25244	19.44	-99.18
25245	35.85	139.98
25246	2.95	101.88
25247	19.46	-99.17
25248	19.67	-101.20
25249	-25.43	-49.26
25250	-25.45	-49.29
25251	7.07	125.61
25253	4.65	-74.10
25255	33.57	130.41
25256	35.67	139.64
25257	35.66	139.70
25259	14.56	121.02
25262	-20.45	-54.62
25263	-20.48	-54.59
25265	-8.05	-34.89
25267	35.17	136.89
25268	-12.12	-77.03
25269	39.88	32.76
25271	19.03	-98.24
25272	19.04	-98.24
25273	19.03	-98.23
25274	55.75	37.56
25275	19.32	-99.17
25276	-20.26	-40.27
25277	1.58	103.80
25278	32.83	-117.15
25279	35.66	139.70
25280	-33.63	-70.87
25281	9.92	-84.05
25282	9.86	-83.92
25283	9.93	-84.08
25284	38.63	-90.19
25285	35.66	139.70
25286	48.53	135.05
25288	-33.68	-71.19
25289	34.74	135.48
25290	34.74	135.48
25291	34.75	135.49
25294	37.52	127.03
25295	-33.45	-70.66
25296	35.72	139.86
25297	35.68	139.77
25299	-3.77	-38.48
25300	42.29	-71.23
25301	42.32	-71.21
25302	56.84	60.65
25303	56.82	60.51
25304	-25.29	-57.58
25305	36.56	136.65
25306	34.79	135.44
25307	34.96	138.40
25310	-29.16	-51.15
25311	35.70	139.81
25312	35.60	139.74
25313	34.99	135.76
25314	34.48	135.79
25315	-8.10	-79.02
25316	36.09	140.10
25317	19.43	-99.19
25320	1.56	110.35
25321	1.55	110.34
25322	1.58	110.33
25323	1.61	110.34
25324	9.93	-84.08
25325	36.32	127.40
25326	19.41	-99.18
25327	36.34	138.64
25328	36.33	138.42
25329	-26.92	-49.07
25330	43.26	-79.87
25331	7.07	125.61
25332	-20.22	-70.15
25335	-15.61	-56.07
25336	-15.63	-56.09
25337	-15.62	-56.09
25338	-15.61	-56.06
25339	-19.94	-43.93
25340	34.69	135.19
25341	34.71	135.20
25342	3.10	101.60
25343	6.13	102.24
25344	9.94	-84.12
25345	17.97	-92.95
25346	3.17	101.65
25347	3.16	101.71
25348	38.87	-83.62
25349	35.70	139.76
25351	14.55	121.05
25352	4.67	-74.06
25353	37.79	-122.40
25354	3.13	101.69
25355	14.28	121.10
25356	34.70	135.49
25357	1.46	103.76
25358	1.50	103.82
25359	41.03	28.98
25361	-15.73	-47.90
25362	30.33	-81.66
25363	-1.44	-48.49
25364	19.14	-96.18
25366	19.31	-99.12
25367	33.89	130.88
25368	56.14	40.41
25369	55.75	37.79
25370	35.20	137.20
25371	35.08	137.14
25372	35.05	137.16
25373	34.94	137.16
25374	-3.11	-60.02
25375	-3.11	-60.03
25376	-3.09	-60.03
25377	-25.32	-57.59
25379	33.72	-116.33
25380	19.36	-99.27
25381	35.86	139.87
25382	14.59	121.05
25383	14.59	121.05
25384	-0.18	-78.48
25385	-0.20	-78.49
25386	-6.37	106.83
25387	-6.20	106.84
25388	37.50	127.03
25389	37.49	127.03
25390	35.73	140.07
25391	0.04	-51.06
25392	-33.37	-70.70
25393	43.10	-89.36
25394	43.03	-89.41
25395	30.32	-81.65
25396	30.32	-81.66
25397	30.25	-81.59
25398	19.51	-99.27
25399	20.53	-97.48
25401	35.66	139.70
25402	36.08	140.12
25403	1.38	103.60
25404	13.77	100.53
25405	13.86	100.57
25406	13.89	100.56
25407	33.71	-118.03
25408	34.82	135.37
25409	5.44	100.31
25410	5.44	100.31
25412	-6.22	106.83
25413	35.89	139.73
25414	-21.78	-48.20
25415	10.01	-84.22
25416	35.76	-78.74
25417	19.41	-99.17
25418	20.61	-103.40
25419	20.73	-103.46
25420	20.67	-103.38
25421	35.17	138.67
25422	43.09	141.34
25423	43.06	141.35
25424	19.63	-99.12
25425	29.88	-95.65
25426	35.33	134.86
25428	19.41	-99.14
25430	3.08	101.50
25431	21.03	-89.63
25432	21.03	-89.63
25433	24.16	-110.32
25434	24.12	-110.32
25435	24.12	-110.34
25436	35.66	138.60
25437	35.71	138.45
25438	35.66	138.60
25439	35.71	139.72
25440	19.43	-99.17
25442	-6.13	106.77
25443	39.10	-94.58
25444	39.10	-94.58
25446	35.70	139.77
25447	0.04	-51.06
25448	19.44	-99.14
25449	3.07	101.50
25450	32.80	130.75
25451	1.26	103.82
25452	-12.08	-77.06
25453	35.68	139.76
25454	35.55	139.58
25455	19.43	-99.16
25456	9.93	-84.08
25457	19.45	-99.09
25458	19.49	-99.05
25459	35.55	139.79
25460	36.47	139.82
25461	36.37	139.73
25462	9.92	-84.03
25463	37.57	126.98
25465	3.25	101.73
25466	-23.56	-46.66
25467	-23.57	-46.59
25468	28.24	-82.74
25472	-23.61	-46.70
25473	-20.29	-40.29
25474	9.93	-84.07
25475	38.17	140.88
25476	38.26	140.88
25477	36.14	-115.16
25478	13.75	100.53
25479	-37.81	144.96
25480	-6.15	106.83
25481	14.58	120.98
25483	-3.08	-60.01
25484	36.02	139.67
25485	42.85	-106.31
25487	-6.56	106.85
25488	6.04	116.13
25489	36.07	138.08
25490	21.88	-102.30
25492	35.63	139.55
25493	-15.86	-48.03
25494	52.61	39.58
25496	35.66	139.70
25497	35.67	139.70
25498	35.65	140.04
25499	33.81	130.57
25500	33.61	130.46
25501	35.67	139.77
25502	-19.87	-43.96
25504	37.58	126.98
25505	37.52	126.92
25506	-25.28	-57.64
25507	18.79	98.98
25508	9.87	-83.93
25509	9.94	-84.07
25510	9.93	-84.05
25511	36.52	136.63
25513	3.10	101.68
25514	3.07	101.61
25515	1.40	103.75
25516	1.55	103.70
25517	1.32	103.84
25519	-26.29	-48.90
25521	55.78	37.53
25522	35.17	136.91
25524	35.14	136.85
25525	35.14	136.91
25527	40.26	29.06
25528	3.10	101.67
25529	-15.65	-55.97
25530	37.78	-122.41
25531	37.32	-121.95
25532	54.71	55.99
25533	-7.28	112.74
25534	35.64	140.04
25535	34.28	-77.84
25536	34.28	-77.84
25537	35.70	139.77
25538	41.91	-87.68
25539	41.89	-87.62
25540	22.28	114.17
25542	35.17	136.88
25544	35.05	137.00
25545	-15.66	-56.13
25546	-15.59	-56.10
25547	20.68	-103.35
25548	1.34	103.78
25549	-8.67	115.26
25550	-8.60	115.28
25551	5.38	100.41
25552	40.75	-74.00
25553	13.77	100.64
25554	-20.48	-54.63
25555	37.37	126.94
25557	-12.13	-77.00
25558	-6.22	106.83
25559	-6.66	106.92
25560	35.70	139.77
25561	19.42	-99.16
25562	14.63	121.02
25563	4.25	117.89
25564	21.10	-101.64
25567	35.66	139.70
25568	35.16	136.89
25569	4.71	100.94
25570	-33.04	-71.60
25571	36.60	139.06
25572	36.60	139.06
25573	34.54	135.53
25574	-11.97	-77.07
25575	3.15	101.71
25576	35.78	139.50
25577	-38.73	-72.62
25578	51.38	-0.10
25579	-7.78	110.41
25580	-7.80	110.37
25581	13.75	100.53
25582	13.77	100.28
25583	9.90	-84.07
25584	9.90	-84.08
25585	-12.12	-77.03
25586	-20.28	-40.30
25587	-6.91	107.63
25588	-6.91	107.63
25589	-6.89	107.60
25590	37.07	127.06
25591	37.48	127.02
25592	19.31	-99.14
25593	19.42	-99.17
25594	18.79	98.97
25595	2.74	101.72
25596	41.00	28.87
25597	3.12	101.60
25598	34.75	135.48
25599	34.70	135.50
25601	35.33	139.41
25602	43.71	10.40
25603	3.08	101.61
25604	3.08	101.61
25605	13.90	100.54
25606	35.16	136.91
25607	35.62	139.72
25608	41.00	28.94
25609	35.67	139.77
25610	14.56	121.01
25612	51.32	-0.56
25613	35.70	139.74
25614	-6.71	108.56
25615	5.98	116.08
25619	16.48	102.82
25620	44.42	11.91
25621	19.44	-99.13
25622	40.96	29.07
25623	33.49	-112.06
25624	33.82	-116.53
25625	1.30	103.77
25626	1.30	103.77
25627	1.28	103.84
25628	1.32	103.87
25629	1.32	103.87
25630	1.32	103.88
25631	3.09	101.52
25632	3.11	101.53
25633	35.68	139.77
25635	19.43	-99.20
25636	19.41	-99.17
25637	13.74	100.53
25638	13.84	100.55
25639	37.54	126.97
25640	41.02	28.91
25641	41.02	28.91
25642	-28.03	153.43
25643	37.50	127.03
25644	42.55	140.76
25645	43.07	141.35
25646	40.76	29.97
25647	35.64	139.71
25648	14.68	121.00
25649	-25.48	-49.29
25650	38.26	140.88
25651	28.56	77.09
25652	3.16	101.61
25653	5.34	100.29
25654	4.36	100.95
25655	4.02	101.03
25656	39.72	141.13
25657	2.19	102.25
25658	-7.28	112.74
25659	-7.26	112.74
25660	35.70	139.41
25661	36.31	140.57
25663	34.37	135.27
25664	34.38	135.27
25666	37.76	-122.44
25667	37.76	-122.44
25668	19.44	-99.17
25669	3.07	101.54
25670	-6.23	106.80
25671	2.75	101.71
25672	55.74	37.63
25673	35.01	135.74
25674	35.01	135.74
25675	29.59	-95.14
25676	30.67	-96.37
25677	55.77	37.61
25678	55.80	37.53
25680	35.63	139.77
25681	35.63	139.78
25682	-6.18	106.79
25683	36.17	-115.14
25684	36.15	-115.15
25685	-33.43	-70.64
25686	35.33	139.41
25687	6.11	100.29
25688	6.13	100.34
25689	25.12	55.20
25690	25.22	55.41
25692	3.14	101.70
25693	3.13	101.73
25695	3.11	101.65
25696	-33.41	-70.60
25698	7.08	125.61
25699	39.70	141.14
25701	13.75	100.54
25702	55.77	37.60
25703	55.76	37.60
25704	55.69	37.60
25706	51.81	4.61
25707	51.82	4.64
25708	34.49	136.71
25709	35.07	136.68
25710	37.05	35.31
25711	36.77	34.57
25712	36.78	34.59
25714	34.74	135.58
25715	34.74	135.37
25716	35.71	139.75
25717	3.10	101.63
25718	1.38	103.89
25720	19.37	-99.16
25722	19.55	-99.18
25725	14.55	121.05
25726	14.57	121.03
25727	35.59	139.73
25729	2.19	102.25
25730	35.10	136.92
25731	41.09	28.90
25732	3.05	101.65
25733	26.22	127.73
25734	26.20	127.67
25735	26.21	127.68
25736	35.56	139.57
25737	35.60	139.65
25738	5.05	-75.53
25739	6.25	-75.58
25740	6.18	-75.59
25741	4.80	-75.69
25742	14.56	121.02
25743	33.86	130.81
25744	33.87	130.80
25745	33.59	130.42
25746	33.59	130.40
25747	33.59	130.40
25748	33.88	130.89
25749	33.59	130.40
25750	33.59	130.40
25751	34.78	135.53
25752	-33.95	18.53
25753	35.64	139.93
25754	35.70	139.82
25755	13.89	100.56
25756	1.39	103.90
25757	1.39	103.90
25758	31.73	131.09
25759	-33.44	-70.65
25760	35.16	136.90
25761	35.65	139.56
25762	-33.43	-70.64
25763	42.81	-85.70
25765	40.75	-73.99
25766	40.74	-73.99
25768	13.76	121.07
25769	41.14	24.89
25770	41.14	24.89
25773	35.71	139.77
25774	41.30	2.08
25775	50.85	-1.07
25776	-6.91	107.62
25777	51.15	-0.16
25778	51.42	-0.21
25779	13.75	100.50
25780	1.48	103.76
25781	39.76	30.52
25782	3.13	101.71
25783	36.88	30.71
25784	-6.23	106.61
25785	-22.81	-43.07
25786	-6.15	106.89
25787	-8.60	115.22
25788	35.82	127.15
25789	34.70	135.50
25791	39.99	116.33
25792	39.95	32.76
25793	39.92	32.86
25794	39.97	32.63
25795	29.30	47.98
25796	41.03	28.98
25798	41.07	28.99
25800	35.71	139.48
25801	55.16	61.38
25802	35.69	139.70
25803	12.94	100.88
25804	12.98	100.91
25805	55.74	37.63
25807	51.52	-0.14
25809	3.15	101.71
25810	38.37	26.77
25811	-8.81	115.10
25812	-8.81	115.17
25813	-7.29	112.68
25814	35.55	139.58
25816	-12.12	-77.03
25817	3.15	101.76
25818	1.56	103.64
25819	10.33	123.97
25820	10.33	123.99
25821	10.33	123.90
25822	35.73	139.72
25823	35.72	139.34
25824	35.30	136.94
25825	-6.34	106.89
25826	-6.92	107.61
25829	3.19	101.61
25830	3.21	101.64
25831	41.00	28.87
25832	13.92	100.55
25833	13.77	100.51
25834	13.75	100.49
25835	2.27	102.29
25836	-3.77	-38.58
25837	35.71	139.67
25838	35.79	139.47
25840	40.99	29.03
25841	14.98	102.08
25842	41.21	29.07
25843	13.67	100.63
25844	-1.45	-48.49
25845	38.73	-9.15
25846	-3.08	-60.01
25847	-3.10	-60.02
25852	35.74	139.64
25853	35.73	139.71
25854	35.68	139.77
25855	-5.13	119.41
25857	41.86	-87.62
25858	41.86	-87.62
25859	34.75	134.91
25860	34.67	135.02
25861	40.99	29.02
25862	-5.79	-35.20
25863	-5.84	-35.20
25867	1.30	103.83
25868	-25.29	-57.55
25871	22.29	114.15
25872	22.32	114.17
25873	22.28	114.18
25874	56.84	60.61
25875	40.41	-3.70
25876	41.03	28.99
25877	41.09	29.10
25878	41.05	29.05
25880	41.00	29.04
25881	41.01	29.06
25884	9.91	-83.98
25885	3.07	101.61
25886	40.87	29.13
25887	37.04	27.43
25888	37.04	27.41
25890	41.00	29.02
25891	40.97	29.04
25892	-23.95	-46.34
25893	38.45	27.21
25895	34.60	135.51
25896	55.76	37.66
25898	3.16	101.61
25899	39.70	140.11
25900	40.99	29.03
25901	41.04	28.98
25902	41.03	28.97
25903	55.73	37.73
25904	35.71	139.78
25907	14.58	121.06
25908	-34.60	-58.37
25910	56.01	37.48
25912	51.51	-0.13
25913	14.55	121.05
25914	3.06	101.52
25915	3.17	101.67
25916	3.08	101.59
25918	3.10	101.60
25919	3.04	101.59
25920	42.03	-87.84
25921	-23.67	-70.40
25922	35.52	139.59
25923	36.40	136.41
25924	22.28	114.16
25925	22.28	114.18
25926	3.20	101.48
25928	55.19	61.30
25929	55.80	37.53
25930	44.06	12.57
25931	40.99	28.87
25932	36.69	139.89
25933	38.17	140.77
25934	35.35	137.10
25935	50.34	30.90
25936	35.66	139.41
25937	35.70	139.77
25938	-6.12	106.65
25939	13.75	100.49
25941	34.39	132.46
25944	-23.56	-46.69
25947	14.58	121.06
25948	-3.81	-38.48
25949	3.11	101.44
25950	25.08	121.24
25951	25.03	121.56
25954	2.20	102.25
25955	40.98	29.10
25956	41.01	28.97
25957	40.99	29.07
25958	40.98	29.06
25959	35.10	138.86
25960	35.10	138.86
25962	14.60	121.01
25963	14.80	120.94
25964	3.59	98.67
25966	-5.18	-40.66
25967	-7.25	-39.32
25968	55.76	37.64
25969	35.17	129.13
25970	14.41	121.04
25971	35.17	136.88
25972	-6.91	107.61
25973	-6.90	107.62
25974	-7.12	-34.88
25975	14.67	121.09
25976	35.17	128.95
25977	34.65	135.17
25978	34.68	135.17
25981	35.66	139.76
25982	35.67	139.74
25983	18.62	99.01
25984	1.38	103.75
25985	40.97	28.72
25986	3.16	101.71
25987	40.98	28.87
25989	-6.88	107.60
25990	7.96	-80.43
25992	-6.19	106.82
25993	-6.13	106.78
25995	-6.12	106.78
25996	53.37	7.18
25997	-7.77	110.38
25998	41.03	28.98
25999	13.77	100.57
26000	34.41	135.29
26001	34.41	135.30
26002	3.09	101.54
26004	3.59	98.69
26005	3.58	98.67
26006	3.59	98.67
26007	3.59	98.67
26008	3.15	101.62
26009	3.10	101.72
26010	35.70	139.77
26011	1.45	110.45
26012	1.45	110.45
26013	1.46	110.45
26015	35.38	136.27
26016	40.78	30.40
26017	56.84	60.61
26018	-6.89	107.61
26019	-6.90	107.65
26020	34.87	135.74
26021	3.15	101.71
26024	3.07	101.61
26025	41.41	-81.47
26026	-15.80	-47.86
26027	35.68	139.76
26028	35.46	139.87
26029	-33.44	-70.63
26030	22.25	-97.82
26031	2.99	101.79
26032	4.64	-74.06
26034	35.67	139.76
26035	37.51	127.06
26036	37.58	126.98
26037	58.60	49.68
26038	58.60	49.65
26040	35.66	139.70
26041	36.69	138.24
26042	35.47	139.62
26043	35.67	139.79
26044	35.67	139.78
26045	-23.52	-46.65
26047	-15.82	-47.87
26048	-6.94	107.62
26049	-6.90	107.61
26050	60.17	24.94
26051	40.98	27.51
26052	40.98	27.52
26053	39.77	30.55
26054	40.97	29.03
26056	14.24	121.06
26057	14.24	121.06
26058	14.30	120.96
26059	55.74	37.65
26060	49.87	8.63
26061	35.95	139.99
26062	-33.40	-70.58
26063	-33.45	-70.64
26064	39.97	-74.13
26065	35.66	139.54
26066	34.70	135.50
26067	34.70	135.50
26068	34.70	135.53
26069	40.97	29.05
26071	14.53	121.07
26072	-22.89	-43.12
26073	14.54	121.02
26074	19.33	-99.15
26075	51.32	-0.39
26076	51.56	-0.28
26078	-33.44	-70.64
26079	37.86	138.95
26081	-25.09	-50.16
26083	14.61	121.08
26084	14.58	121.00
26085	-7.79	110.38
26086	-7.79	110.37
26087	35.08	137.17
26088	1.49	124.84
26089	-6.26	106.85
26090	-6.18	106.79
26092	34.91	136.29
26093	14.56	121.02
26099	-7.28	112.80
26100	19.44	-99.17
26101	42.32	-83.45
26103	34.64	135.23
26104	35.64	139.61
26105	35.64	139.61
26106	41.03	28.98
26107	41.03	28.98
26108	38.28	140.28
26109	35.79	139.79
26110	3.07	101.60
26111	35.69	139.70
26112	35.89	139.72
26113	35.85	139.73
26114	10.08	-84.47
26116	39.16	-76.72
26117	39.16	-76.72
26118	-5.07	119.55
26119	48.85	2.51
26120	48.83	2.39
26121	26.81	-80.09
26122	28.37	-81.56
26123	28.36	-81.56
26124	-22.90	-43.23
26125	-5.16	119.39
26126	40.81	30.86
26127	-8.06	-34.90
26128	4.51	114.02
26129	-7.27	112.75
26130	37.49	126.98
26131	-7.78	110.37
26132	35.16	136.88
26133	35.13	136.82
26134	41.03	28.98
26135	25.63	-100.27
26136	3.15	101.62
26137	5.95	116.05
26138	5.94	116.07
26139	5.70	115.93
26141	13.81	100.56
26142	1.47	110.43
26143	1.47	110.43
26144	35.17	137.02
26146	35.69	140.02
26147	35.69	140.02
26149	39.22	-76.86
26150	-22.96	-43.17
26151	5.44	100.31
26152	35.69	139.70
26153	37.95	27.37
26154	38.45	27.18
26155	37.31	27.78
26156	37.00	27.26
26157	37.13	27.58
26158	37.48	27.46
26160	-1.26	36.80
26161	-1.26	36.80
26162	14.54	121.00
26163	14.42	121.03
26164	3.24	101.64
26165	39.97	32.71
26166	19.33	-99.11
26168	-33.51	-70.66
26170	3.59	98.70
26171	-33.44	-70.65
26172	19.50	-99.15
26173	40.44	-79.99
26174	42.09	-71.26
26175	14.56	121.03
26176	14.48	120.99
26177	14.42	121.03
26178	-34.60	-58.48
26181	41.01	39.73
26182	13.82	100.44
26184	-6.89	107.61
26186	1.48	103.72
26187	39.91	32.86
26188	39.83	32.66
26190	39.87	32.69
26192	-33.44	-70.66
26193	40.76	-73.98
26194	-20.45	-54.60
26195	55.79	49.12
26196	55.79	49.10
26197	51.08	4.44
26198	51.08	4.44
26200	51.03	4.48
26201	51.03	4.48
26202	14.58	121.05
26203	17.98	-92.93
26204	47.42	7.91
26207	35.92	139.58
26208	49.12	9.21
26209	3.16	101.71
26210	19.60	-99.23
26216	19.43	-99.15
26217	-8.68	115.24
26218	-33.05	-71.62
26219	-15.88	-48.09
26220	39.95	-75.17
26221	39.95	-75.17
26226	40.23	28.85
26227	17.41	102.80
26228	30.25	-81.54
26229	1.51	103.83
26230	1.46	103.76
26231	-3.09	-60.03
26233	38.95	-94.70
26234	38.97	-94.71
26235	38.34	-0.50
26236	38.37	-0.44
26237	35.87	127.06
26238	-35.43	-71.63
26239	57.01	40.99
26240	56.97	40.97
26241	56.98	40.98
26242	32.65	-115.47
26244	35.68	139.37
26245	52.51	5.47
26246	3.15	101.70
26247	3.20	101.73
26248	-36.60	-72.11
26249	10.78	123.01
26250	-6.89	107.60
26251	-6.90	107.61
26252	41.02	28.98
26253	3.10	101.58
26255	-36.62	-72.11
26257	41.88	-87.64
26258	41.98	-87.66
26259	41.89	-87.63
26261	3.07	101.61
26262	6.11	100.36
26263	-6.17	106.83
26264	4.20	100.67
26265	-22.92	-43.18
26266	-22.90	-43.18
26268	20.66	-103.39
26270	-25.09	-50.16
26271	-3.09	-60.03
26272	-3.13	-60.03
26274	-33.33	-70.70
26275	-33.44	-70.66
26277	33.32	130.54
26278	-29.51	-50.78
26279	-29.66	-51.12
26280	38.90	-76.99
26281	38.91	-77.03
26282	40.41	-3.68
26283	3.00	101.53
26284	-6.19	106.84
26285	-6.27	106.73
26286	35.71	139.78
26287	34.98	135.90
26288	13.74	100.55
26289	13.64	100.63
26290	13.89	100.55
26291	39.96	32.90
26293	40.69	-75.21
26294	-26.99	-48.64
26295	38.44	27.14
26296	-23.43	-46.41
26297	-34.60	-58.42
26298	35.70	139.77
26299	50.47	4.86
26300	41.06	29.01
26301	5.98	116.09
26302	-7.31	112.70
26303	35.45	139.63
26305	-22.83	-43.25
26306	-30.03	-51.22
26307	24.10	-110.32
26308	39.93	32.87
26309	59.27	15.21
26311	-27.48	153.02
26312	-27.46	153.04
26314	42.05	-91.68
26315	39.35	-74.44
26316	39.34	-74.47
26317	47.22	39.71
26318	47.23	39.73
26320	4.66	-74.06
26321	-23.55	-46.65
26322	42.96	-85.67
26323	42.91	-85.64
26326	-23.59	-46.65
26327	-23.55	-46.64
26328	34.75	135.23
26329	34.66	135.22
26330	19.43	-99.16
26331	19.45	-99.15
26332	0.04	-51.05
26333	1.31	103.88
26334	10.32	123.90
26338	-33.43	-70.62
26339	-33.41	-70.60
26340	-22.92	-43.24
26341	-22.90	-43.18
26342	-22.98	-43.36
26343	1.39	103.90
26344	3.64	98.70
26345	44.73	-93.13
26346	29.27	48.09
26347	-33.42	-70.56
26348	34.68	135.52
26349	4.18	73.51
26350	14.55	120.99
26351	14.54	120.99
26352	-7.98	112.63
26353	-33.04	-71.62
26354	-33.04	-71.62
26355	-33.05	-71.62
26356	-33.05	-71.63
26357	-33.02	-71.56
26358	-33.43	-70.59
26359	-33.44	-70.56
26360	-33.40	-70.58
26361	14.55	121.02
26362	37.40	-5.98
26363	37.41	-5.98
26364	37.40	-5.99
26365	1.53	103.76
26366	-33.44	-70.65
26367	19.39	-99.19
26368	6.21	-75.57
26369	1.40	103.79
26370	1.90	103.22
26371	40.66	29.27
26373	16.43	102.83
26374	40.98	28.87
26375	35.72	139.46
26376	20.66	-103.39
26377	20.70	-103.33
26378	-7.26	112.74
26380	38.46	27.20
26381	38.46	27.20
26382	38.45	27.20
26383	-22.91	-43.19
26384	-23.49	-46.55
26385	40.78	30.39
26386	40.78	30.40
26387	38.20	26.83
26388	33.24	-117.30
26390	3.16	101.75
26392	14.46	121.04
26393	3.08	101.52
26394	3.10	101.60
26395	3.10	101.60
26396	3.14	101.69
26397	-6.19	106.89
26398	-6.24	106.65
26400	8.98	-79.54
26401	9.05	-79.51
26403	3.58	98.68
26404	41.00	28.96
26406	20.59	-100.39
26407	20.59	-100.39
26408	-3.84	-38.39
26409	-29.99	-71.34
26410	3.44	102.03
26411	3.18	101.74
26413	29.88	-97.92
26414	-22.45	-68.92
26416	-8.06	-34.89
26417	-33.04	-71.37
26418	-33.43	-70.63
26423	38.97	-94.64
26424	40.93	29.12
26425	41.01	28.98
26426	41.00	28.96
26427	40.99	28.84
26429	39.78	30.48
26431	-3.79	-38.55
26432	-33.44	-70.65
26433	-3.74	-38.53
26434	3.15	101.70
26435	0.04	-51.05
26436	52.03	8.53
26437	28.73	48.29
26438	44.98	-93.28
26439	29.43	-98.49
26440	29.42	-98.48
26441	-36.61	-72.12
26442	-36.61	-72.10
26443	39.87	32.69
26444	39.90	32.81
26445	38.27	26.26
26446	38.28	26.38
26447	38.29	26.38
26448	-33.44	-70.65
26449	38.85	-76.99
26450	-29.91	-71.26
26451	40.93	29.14
26452	40.93	29.13
26453	-8.04	-34.89
26454	41.06	28.80
26456	14.56	121.02
26457	14.57	120.99
26458	26.15	-80.32
26460	-34.61	-58.37
26461	-20.21	-70.15
26462	25.44	-100.98
26463	51.04	3.73
26465	43.04	-87.91
26466	-15.80	-47.88
26468	-23.57	-46.70
26469	-36.82	-73.03
26470	-12.13	-77.03
26471	38.76	-76.07
26472	38.76	-76.08
26473	37.80	-122.39
26476	39.99	28.20
26477	36.80	34.63
26479	41.10	-81.54
26480	41.10	-81.54
26482	40.56	-74.30
26483	-22.91	-43.18
26484	4.72	-74.03
26487	39.88	32.86
26488	39.91	32.86
26491	43.06	-87.90
26492	43.03	-87.91
26493	14.55	121.03
26494	14.55	121.03
26495	4.60	-74.07
26496	-20.23	-70.14
26497	-33.06	-71.43
26498	-33.04	-71.37
26499	-33.45	-70.64
26500	3.15	101.71
26501	38.80	-77.04
26502	-12.10	-77.00
26503	-12.13	-77.00
26505	9.05	-79.45
26506	39.91	32.86
26507	35.69	139.69
26508	-23.56	-46.66
26510	-23.55	-46.68
26512	26.47	49.80
26513	-29.69	-53.79
26516	-33.48	-70.74
26517	-22.92	-43.21
26518	43.05	-87.89
26519	43.03	-88.04
26520	-12.11	-77.05
26521	41.88	-87.64
26522	42.37	-87.94
26523	40.78	-73.97
26524	-33.43	-70.66
26526	41.95	-87.81
26527	41.96	-87.81
26528	41.95	-87.81
26529	41.98	-87.72
26530	-33.52	-70.60
26531	9.94	-84.10
26532	9.91	-84.08
26533	9.93	-84.07
26534	19.43	-99.22
26535	40.98	28.88
26538	-26.91	-49.08
26541	-22.33	-49.07
26543	19.38	-99.08
26544	19.43	-99.17
26545	41.07	28.83
26546	-9.66	-35.73
26547	-9.65	-35.71
26549	40.69	-74.07
26550	3.10	101.62
26551	-20.31	-40.30
26552	9.94	-84.08
26553	9.93	-84.07
26556	38.92	-77.04
26557	38.93	-77.03
26558	14.57	121.05
26559	43.57	21.35
26560	41.91	-87.65
26561	41.38	2.14
26562	28.37	-81.52
26563	28.32	-81.54
26564	-1.45	-48.47
26565	-33.42	-70.61
26566	40.72	-74.05
26567	-20.23	-70.14
26568	28.38	-81.52
26569	28.42	-81.58
26570	9.95	-84.05
26571	9.93	-84.05
26572	9.95	-84.07
26573	-12.13	-76.98
